,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
665,666,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
666,667,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
667,668,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
668,669,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
669,670,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
670,671,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
671,672,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
672,673,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
673,674,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
674,675,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
675,676,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
676,677,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
677,678,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
678,679,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
679,680,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary--Hariyal trail,18.8912,73.1138,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
680,681,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary--Hariyal trail,18.8912,73.1138,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
681,682,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mulshi, Pune",18.4986,73.5134,30/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
682,683,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
683,684,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
684,685,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,12/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
685,686,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Sanjay Gandhi NP--Tikujiniwadi,19.2377,72.9629,12/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
686,687,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mumbra Hills, Mumbai",19.1926,73.0185,05/07/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
687,688,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Tamhini forest, Pune",18.445999999999998,73.4266,26/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
688,689,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
689,690,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Tamhini forest, Pune",18.445999999999998,73.4266,10/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
690,691,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Tamhini forest, Pune",18.445999999999998,73.4266,11/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
691,692,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Mumbra Hills, Mumbai",19.1926,73.0185,05/07/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
692,693,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,07/08/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
693,694,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Tamhini forest, Pune",18.445999999999998,73.4266,11/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
694,695,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Aadarwadi,18.4329,73.4006,05/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
695,696,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Aadarwadi,18.4329,73.4006,05/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
696,697,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Aadarwadi,18.4329,73.4006,05/09/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
697,698,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Durgadevi mandir, Anjarle",17.8518,73.0888,30/05/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
698,699,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Durgadevi mandir, Anjarle",17.8518,73.0888,30/05/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
699,700,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,22/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
700,701,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Waghotan Creek Road, Tirlot, Maharashtra, IN (16.484, 73.393)",16.484,73.3928,22/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
701,702,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Shirval (Nandu Tambe's Homestay),18.144000000000002,73.9773,24/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
702,703,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Shirval (Nandu Tambe's Homestay),18.144000000000002,73.9773,24/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
703,704,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Harsul forest,20.0733,73.494,25/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
704,705,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Nagla trail, Sanjay Gandhi NP",19.2915,72.9201,11/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
705,706,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Lanja, Ratnagiri IN-Maharashtra (16.8291,73.4833)",16.8291,73.4833,03/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
706,707,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Narayan mali,16.9692,73.3246,07/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
707,708,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Narayan mali,16.9692,73.3246,07/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
708,709,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,12/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
709,710,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
710,711,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
711,712,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
712,713,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
713,714,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
714,715,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,11/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
715,716,Ceyx erithaca,Black-backed Dwarf-Kingfisher,TALKAT FOREST GARDEN,15.8071,73.9527,22/02/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
716,717,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,26/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
717,718,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"IN-Maharashtra-Ratnagiri - 17.005x73.321 - Jun 7, 2017 08:27",17.005,73.321,03/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
718,719,Ceyx erithaca,Black-backed Dwarf-Kingfisher,karnala bird sancturay,18.8787,73.1017,15/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
719,720,Ceyx erithaca,Black-backed Dwarf-Kingfisher,karnala bird sancturay,18.8787,73.1017,15/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
720,721,Ceyx erithaca,Black-backed Dwarf-Kingfisher,karnala bird sancturay,18.8787,73.1017,15/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
721,722,Ceyx erithaca,Black-backed Dwarf-Kingfisher,karnala bird sancturay,18.8787,73.1017,15/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
722,723,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Khopoli, Maharashtra, IN (18.787, 73.35)",18.7867,73.3499,15/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
723,724,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Khopoli, Maharashtra, IN (18.787, 73.35)",18.7867,73.3499,15/09/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
724,725,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
725,726,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
726,727,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,18/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
727,728,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,15/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
728,729,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Nagla trail, Sanjay Gandhi NP",19.2915,72.9201,27/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
729,730,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,23/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
730,731,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,21/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
731,732,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"13 Tikuji Ni Wadi Road, Thane, Maharashtra, IN (19.237, 72.964)",19.2372,72.9639,15/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
732,733,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"13 Tikuji Ni Wadi Road, Thane, Maharashtra, IN (19.237, 72.964)",19.2372,72.9639,15/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
733,734,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,02/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
734,735,Ceyx erithaca,Black-backed Dwarf-Kingfisher,BNHS Conservation Education Centre,19.1627,72.892,02/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
735,736,Ceyx erithaca,Black-backed Dwarf-Kingfisher,"Unnamed Road, Mumbai, Maharashtra, IN (19.163, 72.895)",19.1629,72.8947,02/06/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
736,737,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.538,73.516,15/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
737,738,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.538,73.516,15/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
738,739,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Chiplun,17.538,73.516,15/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
739,740,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Nandu's Sanctuary,17.4457,73.4215,01/09/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
740,741,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
741,742,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
742,743,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
743,744,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
744,745,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
745,746,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
746,747,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
747,748,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Hevale,15.7894,74.1116,15/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
748,749,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
749,750,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
750,751,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,08/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
751,752,Ceyx erithaca,Black-backed Dwarf-Kingfisher,Karnala Bird Sanctuary,18.8933,73.1134,29/07/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
752,753,Alcedo meninting,Kingfisher,Solapur,17.6599,75.9064,07/12/2018,https://pbs.twimg.com/media/CXR0AzXUAAAGyOX?format=jpg&name=900x900
753,754,Alcedo atthis,Kingfisher,Nagpur,21.1458,79.0882,25/04/2019,https://pbs.twimg.com/media/C0gIkG6UcAA--1r?format=jpg&name=900x900
754,755,Alcedininae,Kingfisher,Nashik,19.9975,73.7898,18/12/2019,https://pbs.twimg.com/media/EhNipScUYAEEmCY?format=jpg&name=900x900
755,756,Ceyx erithaca,Kingfisher,Nagpur,21.1458,79.0882,25/04/2019,https://pbs.twimg.com/media/EMOI9v-XsAEjEWu?format=jpg&name=900x900
756,757,Ceyx erithaca,Kingfisher,Chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/EbBAYiGUEAAHHQ2?format=jpg&name=900x900
757,758,Ceyx erithaca,Kingfisher,Western Ghats,10.1667,77.0667,07/07/2019,https://pbs.twimg.com/media/EXxxXdsUcAAt0Oa?format=jpg&name=900x900
758,759,Halcyon smyrnensis,Kingfisher,Solapur,17.6599,75.9064,07/12/2019,https://pbs.twimg.com/media/EUekATIWsAAiHHU?format=jpg&name=900x900
759,760,Ceryle rudis,Kingfisher,Chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/CejgeOPWsAEjSM5?format=jpg&name=small
760,761,Alcedines,Kingfisher,mumbai,19.076,72.8777,13/02/2018,https://pbs.twimg.com/media/D4g-s3KXkAAjuc9?format=jpg&name=medium
761,762,Halcyon smyrnensis,Kingfisher,pune,18.5204,73.8567,06/06/2018,https://pbs.twimg.com/media/DVOEagYWkAAzkHI?format=jpg&name=900x900
762,763,Ceyx erithaca,Kingfisher,pune,18.5204,73.8567,06/06/2018,https://pbs.twimg.com/media/EdqDGSaVAAAyJk_?format=jpg&name=900x900
763,764,Ceyx erithaca,Kingfisher,raigad,18.5158,73.1822,16/03/2019,https://pbs.twimg.com/media/CnpyQ7qWIAE5i8e?format=jpg&name=900x900
764,765,Ceyx erithaca,Kingfisher,navi mumbai,19.033,73.0297,07/07/2017,https://pbs.twimg.com/media/EkLoCkcWkAAUOw4?format=jpg&name=900x900
765,766,Ceryle rudis,Kingfisher,Solapur,17.6599,75.9064,07/12/2019,https://pbs.twimg.com/media/Dt1Ix-5W0AATUsG?format=jpg&name=900x900
766,767,Ceyx erithaca,Kingfisher,Chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/Djsn9GoX4AEZsLS?format=jpg&name=900x900
767,768,Halcyon smyrnensis,Kingfisher,Solapur,17.6599,75.9064,07/12/2019,https://pbs.twimg.com/media/EPQbfCeXUAEbkTc?format=jpg&name=900x900
768,769,Alcedininae,Kingfisher,ahmednagar,17.0948,74.748,16/02/2019,https://pbs.twimg.com/media/EIRDbpUWwAAOlrn?format=jpg&name=900x900
769,770,Ceyx erithaca,Kingfisher,ambernath,19.1825,73.1926,26/04/2019,https://pbs.twimg.com/media/Ei5eKyOU0AAR1eW?format=jpg&name=900x900
770,771,Alcedines,Kingfisher,karad,17.2777,74.1844,07/03/2019,https://pbs.twimg.com/media/EPECfz2VUAA5Qis?format=jpg&name=medium
771,772,Alcedo atthis,Kingfisher,uran,18.8772,72.9283,07/04/2017,https://pbs.twimg.com/media/D6crOJQUIAANtrX?format=jpg&name=900x900
772,773,Alcedo meninting,Kingfisher,guhagar,17.4641,73.196,16/03/2019,https://pbs.twimg.com/media/CXteGemWcAQvD9E?format=jpg&name=900x900
773,774,Ceyx erithaca,Kingfisher,chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/Dukc0S0XgAAATWr?format=jpg&name=900x900
774,775,Ceyx erithaca,Kingfisher,chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/EO-qs9XUUAA9wcp?format=jpg&name=900x900
775,776,Ceyx erithaca,Kingfisher,panvel,18.9894,73.1175,13/03/2019,https://pbs.twimg.com/media/EY7aGz5UEAM_NlI?format=jpg&name=900x900
776,777,Ceyx erithaca,Kingfisher,alibaug,18.6584,72.8773,17/08/2018,https://pbs.twimg.com/media/BpBgPo5IMAARpK6?format=jpg&name=900x900
777,778,Ceyx erithaca,Kingfisher,chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/Cq4kxf_XgAAAqc7?format=jpg&name=900x900
778,779,Ceyx erithaca,Kingfisher,chiplun,17.5319,73.5151,15/07/2017,https://pbs.twimg.com/media/EfHNPmkVoAEhV1F?format=jpg&name=900x900
779,780,Alcedo atthis,Common Kingfisher,kharghar,19.047322,73.069905,17/05/2015,https://static.inaturalist.org/photos/1860742/medium.JPG?1431885783
780,781,Alcedo atthis,Common Kingfisher,"Mumbai Suburban, IN-MH, IN",19.07283,72.88261,18/12/2015,https://static.inaturalist.org/photos/2788096/medium.jpg?1450442398
781,782,Halcyon smyrnensis,White-throated Kingfisher,"Pune, IN-MH, IN",18.4722877,73.79260179999999,19/12/2015,https://static.inaturalist.org/photos/2791018/medium.jpeg?1450518220
782,783,Ceryle rudis,Pied Kingfisher,"Bhigwan , Pune District , Maharashtra ",18.291491,74.77388499999999,02/07/2016,https://static.inaturalist.org/photos/2980646/medium.jpg?1454848562
783,784,Halcyon smyrnensis,White-throated Kingfisher,"Pune, India",18.520429999999998,73.85674399999999,21/02/2016,https://static.inaturalist.org/photos/3044458/medium.JPG?1456075681
784,785,Halcyon smyrnensis,White-throated Kingfisher,"Vadgaon Budruk, Pune, Maharashtra, India",18.4811026,73.83215904,24/07/2016,https://static.inaturalist.org/photos/4342082/medium.jpeg?1469355606
785,786,Alcedo atthis,Common Kingfisher,"Vadgaon Budruk, Pune, Maharashtra, India",18.48141805,73.8320303,25/07/2016,https://static.inaturalist.org/photos/4351783/medium.jpeg?1469437392
786,787,Alcedo atthis,Common Kingfisher,"Kavadi Pat, Pune, Maharashtra, India",18.492034,74.00058299999999,16/08/2016,https://static.inaturalist.org/photos/4578042/medium.jpeg?1471325184
787,788,Pelargopsis capensis,Stork-billed Kingfisher,"Jaitapur, Maharashtra, India",16.6261984,73.369396,29/10/2016,https://static.inaturalist.org/photos/5369088/medium.jpeg?1477753705
788,789,Halcyon smyrnensis,White-throated Kingfisher,"Pune, IN-MH, IN",18.5201085,73.8514844,11/10/2016,https://static.inaturalist.org/photos/5482814/medium.jpeg?1478802342
789,790,Alcedo atthis,Common Kingfisher,"Walwan, Maharashtra 415308, India",17.36215,74.72545600000001,13/04/2017,https://static.inaturalist.org/photos/7024066/medium.jpg?1492066455
790,791,Halcyon smyrnensis,White-throated Kingfisher,Kurvande,18.701228,73.388553,13/04/2017,https://static.inaturalist.org/photos/7025253/medium.jpg?1492084836
791,792,Halcyon smyrnensis,White-throated Kingfisher,"Maharashtra, IN",19.39438153,72.93193183,06/10/2017,https://static.inaturalist.org/photos/8338915/medium.jpeg?1497094565
